"year","no_cnip","total_persons","fips_county_code","fips_state_code","housing_units_total","no_vacant","no_poverty","no_white","no_black","no_native","no_asian","no_hispanic","no_unemployed"
"2018",3902,12490,"175","21",5989,1031,2861,12445,443,14,223,126,231
"2018",12921,29049,"177","21",13769,2452,5280,28825,1538,68,247,465,1151
"2018",23132,41738,"179","21",18889,1398,4899,41391,2252,51,809,953,1311
"2018",3020,6552,"181","21",3271,577,1794,6854,90,20,48,121,215
"2018",10594,22275,"183","21",10352,1276,4847,23422,225,8,185,816,966
"2018",32574,61316,"185","21",21734,1001,3383,59622,2433,136,1551,2564,995
"2018",4320,9986,"187","21",5705,1784,1727,10316,174,25,172,291,222
"2018",1395,4099,"189","21",2220,556,1515,4382,62,4,11,16,150
"2018",6633,13421,"191","21",6372,1112,2532,14120,116,8,137,189,258
"2018",10304,24744,"193","21",12945,1773,7059,25840,306,29,466,271,1434
"2018",22504,56228,"195","21",30848,5080,15702,58969,540,105,426,553,2003
"2018",4995,11383,"197","21",5687,856,2612,11923,29,53,94,197,351
"2018",27508,59170,"199","21",31485,5822,14859,61682,653,205,827,1592,2317
"2018",959,2006,"201","21",1132,230,564,2123,16,0,0,13,43
"2018",7062,15618,"203","21",7805,1280,3467,16504,25,186,4,148,585
"2018",10567,22828,"205","21",10302,1797,5585,23513,432,45,220,406,502
"2018",6872,16376,"207","21",10066,3039,4301,16798,136,24,615,657,574
"2018",28677,49338,"209","21",21492,1286,6226,47156,2569,133,2005,2341,1160
"2018",23861,43021,"211","21",17534,965,5745,40987,2949,0,1404,4468,1132
"2018",8515,16555,"213","21",7709,795,2732,15469,1781,109,388,426,273
"2018",10175,17063,"215","21",7150,441,1523,17579,220,39,159,375,502
"2018",10854,23092,"217","21",10978,1382,5913,23200,999,0,358,607,623
"2018",5074,11243,"219","21",5336,673,2186,10848,986,4,293,478,358
"2018",6373,13266,"221","21",7923,1953,1492,12960,1253,0,51,303,623
"2018",4246,8012,"223","21",3988,384,1595,8323,0,26,138,256,437
"2018",6785,13783,"225","21",6255,790,3196,12333,1913,5,129,284,555
"2018",65441,116826,"227","21",51706,4564,20703,103136,11418,394,7933,6667,3328
"2018",6047,11106,"229","21",5162,495,1942,10732,624,0,359,539,296
"2018",7703,19018,"231","21",10913,2894,4965,19533,471,0,263,483,479
"2018",5408,12171,"233","21",5963,988,2822,11960,542,9,306,719,265
"2018",13786,32751,"235","21",15383,2893,8858,34925,360,68,286,442,1147
"2018",2170,6695,"237","21",3719,902,2291,7138,8,30,6,23,382
"2018",13483,24216,"239","21",11076,878,3647,23658,1166,0,622,1753,437
"2018",27905,57100,"001","22",26232,3668,14681,49471,11139,20,596,1560,2549
"2018",9529,23734,"003","22",9881,1961,3924,18903,4878,540,587,1503,911
"2018",62573,111207,"005","22",46536,3887,13969,88396,26398,57,2827,6603,3760
"2018",10038,21133,"007","22",10727,1925,3900,15439,6807,83,131,659,732
"2018",16176,37390,"009","22",18320,3235,8955,27130,11769,368,407,762,1158
"2018",15479,33775,"011","22",15560,2341,6244,30483,4580,321,355,1363,1227
"2018",4979,12530,"013","22",7814,1922,3889,7449,5884,6,172,26,269
"2018",57861,115452,"015","22",56266,7319,20123,90948,28131,641,3585,8262,3329
"2018",113171,225737,"017","22",112999,16639,56774,115209,121444,1050,5636,6956,8026
"2018",95570,182907,"019","22",88830,11535,33195,140575,49884,687,4494,6763,5441
"2018",3686,9197,"021","22",5122,1455,2569,8211,1671,50,31,317,301
"2018",3371,6412,"023","22",3997,1279,703,6408,290,34,115,403,143
"2018",3735,9142,"025","22",4990,1395,1926,6564,3210,19,78,163,213
"2018",5801,14940,"027","22",7831,1940,4290,7398,8397,36,100,236,548
"2018",7409,18449,"029","22",9558,2187,4944,11579,8230,15,172,280,470
"2018",11907,25138,"031","22",12822,2299,6709,16367,9728,302,233,777,1224
"2018",231930,408213,"033","22",193211,27272,79462,210236,204036,857,20627,17912,14986
"2018",1507,6764,"035","22",2903,750,2238,2105,5051,0,8,27,118
"2018",6997,18337,"037","22",8386,1627,3122,10562,8588,93,117,313,408
"2018",13428,30877,"039","22",14988,2937,8807,22791,9253,78,937,1183,1818
"2018",7854,18558,"041","22",9191,1562,5413,13322,6713,10,32,106,767
"2018",7756,20773,"043","22",9261,2272,3765,17551,3733,73,480,1116,436
"2018",34022,66362,"045","22",30453,4390,15470,44409,23053,71,3159,3051,3486
"2018",13689,30669,"047","22",13321,2403,5338,16248,15935,71,226,838,891
"2018",5822,14667,"049","22",7853,1877,3808,10901,4771,12,193,257,352
"2018",13426,28605,"053","22",13809,2308,6002,25140,5215,290,252,741,1204
"2018",222629,398583,"051","22",188539,19644,66696,273395,116621,1694,34166,62522,12731
"2018",125541,219881,"055","22",101144,10538,38811,167347,62139,407,5899,11038,6082
"2018",46489,90370,"057","22",40697,4248,15036,77351,13064,2343,2934,4291,3196
"2018",5137,13723,"059","22",6702,1684,2975,12639,1855,149,133,422,196
"2018",22480,43801,"061","22",20075,2524,13118,25524,19343,152,1723,1437,1590
"2018",66292,127078,"063","22",56221,7362,16350,125734,8323,333,1500,4948,3111
"2018",4069,10450,"065","22",5040,1097,3632,4074,7301,8,57,237,399
"2018",9813,23722,"067","22",12591,2833,7162,12857,12793,11,229,102,534
"2018",14227,35792,"069","22",19047,4417,12830,20896,15775,415,1153,876,1978
"2018",194755,360005,"071","22",191738,37702,92497,132423,232789,632,16689,21403,16380
"2018",68875,142359,"073","22",67732,11046,35477,93224,58507,271,2323,3429,4642
"2018",10415,21396,"075","22",10202,1385,4507,15871,4786,308,1468,1652,379
"2018",10072,20407,"077","22",11479,2518,3992,13504,7874,65,474,577,829
"2018",57597,120105,"079","22",57823,9823,24788,83774,41846,865,2459,4063,4164
"2018",3310,7829,"081","22",4190,856,1977,4938,3364,0,84,186,157
"2018",8192,18758,"083","22",8950,1559,5658,12652,7286,0,263,439,389
"2018",9031,22144,"085","22",14898,5713,4610,16735,3931,1764,269,933,928
"2018",21002,41829,"087","22",16989,1960,8912,31838,10445,172,1975,4575,2156
"2018",25919,48730,"089","22",20578,1816,6015,36775,13967,201,1235,3162,1475
"2018",4217,9540,"091","22",5273,1402,2148,4583,5626,108,78,36,572
"2018",9634,19737,"093","22",8872,966,3531,10345,10622,22,173,343,622
"2018",20915,40075,"095","22",17758,2340,8122,17206,24192,0,1058,2554,1496
"2018",32343,75523,"097","22",36578,6484,23530,46910,34320,138,695,1762,1996
"2018",25092,49140,"099","22",23161,3605,9381,35555,15737,287,1107,1579,1712
"2018",22125,47307,"101","22",23489,3749,9647,31169,16158,646,1759,3583,1981
"2018",124831,232774,"103","22",101887,9912,27338,209123,29803,1434,6749,13857,7294
"2018",60903,119637,"105","22",54515,6988,27849,87582,38593,348,1456,5483,5228
"2018",1593,4239,"107","22",3406,1581,1858,2093,2543,0,13,121,266
"2018",50039,102784,"109","22",45271,5257,23833,79613,21588,6391,2313,5765,3310
"2018",8636,20868,"111","22",11677,3953,4010,16026,5594,14,476,1047,546
"2018",26625,54611,"113","22",26361,4729,10361,48733,8841,265,1474,2060,2128
"2018",18825,46092,"115","22",22123,4322,8344,38648,7437,646,2491,4790,1698
"2018",18730,42925,"117","22",21548,4211,11893,31134,13987,139,397,1022,2052
"2018",16194,36212,"119","22",19618,3388,10170,25179,13568,139,239,739,902
"2018",13119,23786,"121","22",10669,1070,3929,15008,10320,33,229,786,790
"2018",4141,10359,"123","22",5141,1100,2408,8992,1800,39,241,394,451
"2018",6211,14642,"125","22",5412,1504,1776,8243,6807,23,133,238,480
"2018",5326,13437,"127","22",7299,1862,3003,9618,4583,26,95,292,243
"2018",56644,98762,"001","23",49735,4244,13770,98333,2260,249,1040,1980,2605
"2018",31338,62710,"003","23",39876,10231,11372,64865,665,1249,427,801,1593
"2018",166952,269834,"005","23",143329,23612,27575,267511,8481,547,7194,5959,5629
"2018",15156,27899,"007","23",22111,10294,3508,28993,84,119,207,386,865
"2018",28053,50530,"009","23",41048,17469,5950,52323,465,225,667,759,1322
"2018",61956,112577,"011","23",62464,10922,15626,116510,1045,666,1400,1828,3037
"2018",20976,36813,"013","23",24316,7160,4191,38386,232,136,231,592,876
"2018",16942,31781,"015","23",23899,8527,4019,33033,161,138,403,400,638
"2018",27480,52993,"017","23",36794,15980,8977,55192,256,172,373,750,1661
"2018",76881,141217,"019","23",75490,13912,22744,143791,1370,1731,1985,2006,4194
"2018",6864,15688,"021","23",15444,8087,3179,16229,91,92,215,242,530
"2018",18938,32597,"023","23",18738,2905,3420,33730,265,120,288,577,496
"2018",24001,47219,"025","23",30817,9284,9624,49017,300,224,181,530,2073
"2018",19925,36764,"027","23",22323,5256,5348,38039,231,182,283,528,1107
"2018",13840,29331,"029","23",23294,9488,5657,28896,152,1607,333,705,964
"2018",111445,188328,"031","23",109399,24751,16783,194369,1823,845,2978,3378,4613
"2018",31505,66721,"001","24",32962,5125,10558,63483,6051,94,857,1261,2685
"2018",306259,523639,"003","24",222589,14990,33045,416185,93526,997,34998,42640,14221
"2018",306997,564716,"510","24",294522,56086,128829,187152,383918,1585,26720,31503,27963
"2018",442139,757873,"005","24",336554,23641,74571,508001,234809,2262,59641,43484,23050
"2018",49309,84660,"009","24",35003,3277,4578,73931,10730,122,2359,3427,3165
"2018",16923,30225,"011","24",13581,1500,4754,26432,4600,132,936,2304,887
"2018",91196,155388,"013","24",63399,2949,8671,153788,5631,362,4427,5632,3197
"2018",53450,95201,"015","24",42608,5678,9525,90454,6869,165,2488,4386,2983
"2018",82499,146345,"017","24",59763,3860,9423,71681,70047,849,6113,8757,3319
"2018",16516,29707,"019","24",16741,3477,5017,21159,8845,31,930,1715,1307
"2018",137863,229287,"021","24",95986,4581,17341,201553,23337,606,14727,22855,6315
"2018",14304,27225,"023","24",19288,7215,2788,28445,228,50,160,331,570
"2018",135662,232517,"025","24",99570,6284,18805,198188,34080,447,10400,11069,6558
"2018",175807,292334,"027","24",118027,5061,16829,182836,58856,715,59884,21200,6742
"2018",9664,18039,"029","24",10675,2765,2210,15939,2818,25,411,848,425
"2018",585038,951980,"031","24",388254,18027,71153,559927,189800,3068,242657,200307,28775
"2018",515391,835728,"033","24",331272,22423,78590,162673,570494,3166,143378,162372,34528
"2018",26404,45858,"035","24",21023,2875,2691,44131,3346,43,1031,1871,765
"2018",9560,24079,"039","24",11391,3008,3996,13600,10863,86,730,899,853
"2018",56852,103058,"037","24",44442,4110,9026,87631,16081,146,3888,5521,2064
"2018",18520,34011,"041","24",20201,3574,3508,30828,4110,53,901,2412,615
"2018",71882,137983,"043","24",61388,5524,17902,123859,15803,358,4270,7155,4691
"2018",53291,94329,"045","24",42332,4695,14944,68527,26494,173,4364,5198,4062
"2018",25391,47860,"047","24",56169,34497,4742,42778,6754,109,881,1765,1349
"2018",110282,197188,"001","25",163181,68889,14799,196442,6341,1137,5510,6228,5207
"2018",68314,117942,"003","25",69078,13911,13759,115566,3741,425,4500,5839,4081
"2018",300966,515733,"005","25",234458,17840,62439,472579,22640,426,46657,43042,17544
"2018",8970,16243,"007","25",17789,11422,1368,15319,680,127,382,606,286
"2018",426401,717067,"009","25",312013,19354,81801,625582,31317,1884,99706,158974,22962
"2018",38991,65967,"011","25",34071,3743,7226,66044,1074,219,1998,2766,2009
"2018",231939,431127,"013","25",193525,14482,77830,380944,41166,1280,32640,115479,15838
"2018",89520,151999,"015","25",63667,5002,18349,141795,4488,272,9941,8882,5320
"2018",915319,1474364,"017","25",632582,32550,122070,1233271,84021,2958,229061,125533,38575
"2018",6654,10220,"019","25",12191,8469,947,9722,776,35,176,505,183
"2018",391537,642927,"021","25",277275,13724,44011,547590,47581,880,85852,30363,19548
"2018",279842,474605,"023","25",205841,19535,38264,427155,48168,680,24127,19476,15159
"2018",461751,736931,"025","25",333238,25368,144697,437431,177748,2357,123763,179702,32222
"2018",443235,760110,"027","25",333830,26536,82745,690566,40817,1813,65330,91732,24530
"2018",3703,9663,"001","26",11177,6169,1631,10048,40,58,61,149,331
"2018",3330,8538,"003","26",6671,3577,946,7807,692,320,27,137,218
"2018",56729,106239,"005","26",50772,7772,11781,107953,1701,558,2637,8392,1794
"2018",13322,26216,"007","26",16044,3327,4033,27720,149,152,192,382,800
"2018",10360,21557,"009","26",18035,8230,2748,22256,86,176,273,517,553
"2018",6354,14154,"011","26",9831,3147,2714,14597,89,190,75,301,607
"2018",2961,7970,"013","26",5292,2256,1165,6246,861,775,80,132,189
"2018",29752,55421,"015","26",27468,3628,5120,57803,295,163,783,1714,1543
"2018",50224,97066,"017","26",48260,4369,16577,99253,1779,410,998,5503,3483
"2018",8288,16201,"019","26",12476,5743,1643,16836,67,293,96,435,461
"2018",76442,141668,"021","26",77322,13414,24848,121688,22829,619,4942,8340,4856
"2018",19736,40170,"023","26",20818,4312,6357,40923,990,180,784,2019,894
"2018",63093,123006,"025","26",60879,7220,22073,110011,14321,939,3761,6885,4422
"2018",25466,48009,"027","26",26213,5358,6157,45663,2549,577,1004,1949,1700
"2018",12812,24459,"029","26",17630,6251,2776,24945,140,388,215,504,572
"2018",11439,23742,"031","26",18459,7258,3730,23741,220,431,123,351,936
"2018",16729,35115,"033","26",21425,7379,6267,26848,2505,5428,452,702,1550
"2018",12145,28336,"035","26",23313,10907,7078,29477,186,163,194,592,1230
"2018",39303,72133,"037","26",31496,2075,7184,73107,1360,138,1417,3506,1559
"2018",5736,12963,"039","26",11207,5160,2098,13291,84,70,198,265,469
"2018",16524,33320,"041","26",20352,4403,4728,33957,106,688,208,461,884
"2018",11788,23587,"043","26",14070,2983,3345,24584,157,324,213,381,514
"2018",55855,101126,"045","26",47431,3041,11495,94291,7225,533,4126,5793,2947
"2018",17445,30637,"047","26",21575,7065,3108,30478,229,958,327,532,878
"2018",188265,376964,"049","26",192073,24184,80183,306623,81213,1510,6434,13797,18467
"2018",9415,23474,"051","26",17867,6868,4547,24563,89,168,168,397,658
"2018",6366,14211,"053","26",10805,4186,2525,13942,701,414,106,207,358
"2018",48479,84364,"055","26",43464,6330,9033,86964,982,997,968,2584,2359
"2018",17202,37985,"057","26",16320,1143,6449,37353,2313,211,305,2454,1160
"2018",20393,42190,"059","26",21943,4039,7045,44312,349,179,333,1034,1023
"2018",16308,33596,"061","26",18786,5446,7087,33819,275,104,1302,572,1063
"2018",14740,28851,"063","26",21258,7340,4005,30648,124,77,288,741,794
"2018",151734,268335,"065","26",123193,10993,54559,215518,33020,1049,23805,22286,10802
"2018",30037,59525,"067","26",24856,1998,7681,59051,2940,204,607,3032,1576
"2018",10059,23402,"069","26",20503,8872,4064,24185,172,200,233,537,821
"2018",4685,10274,"071","26",9318,3991,1527,10776,57,176,72,221,283
"2018",36871,66364,"073","26",29084,4195,17034,62114,1868,2395,1712,2753,2785
"2018",72782,146608,"075","26",69508,7812,20924,138852,12687,694,2339,5523,4957
"2018",139824,241063,"077","26",111646,8837,40825,212284,28440,689,7964,12593,8364
"2018",7826,16286,"079","26",12317,5178,2946,16726,161,133,155,337,590
"2018",346056,586988,"081","26",253003,13767,79362,513126,62203,2649,40738,67179,16720
"2018",898,1996,"083","26",2490,1409,255,2076,33,0,2,12,54
"2018",4057,11005,"085","26",15245,10728,2718,10220,939,117,64,311,493
"2018",41843,82438,"087","26",36583,3263,8697,84482,1092,307,964,4092,2681
"2018",10323,20031,"089","26",15529,6377,1339,20075,93,649,301,938,549
"2018",46739,91061,"091","26",43751,5529,11411,91413,2640,492,1302,7784,2365
"2018",100618,176240,"093","26",75642,4462,10489,181591,1114,534,2443,4468,4243
"2018",2239,5890,"095","26",4370,2180,881,5066,485,361,48,198,128
"2018",5092,10167,"097","26",11144,5860,1704,8063,300,1822,104,185,499
"2018",448126,801355,"099","26",364337,20745,97303,707875,99265,2525,39120,22212,25707
"2018",10172,22680,"101","26",15812,6221,2973,22320,679,385,206,738,728
"2018",31891,62152,"103","26",34803,8600,10259,62426,1130,558,789,1001,1957
"2018",13396,26781,"105","26",17468,5353,4299,27449,277,221,306,1314,814
"2018",20039,40401,"107","26",21406,5548,8582,40305,1250,166,468,958,1393
"2018",11400,21488,"109","26",14291,3626,2918,21933,65,540,122,404,498
"2018",40684,76585,"111","26",36806,2789,8847,77905,1168,380,2361,2212,2450
"2018",6633,13778,"113","26",9217,3190,2309,14440,68,95,101,426,420
"2018",73930,138617,"115","26",64005,4726,15747,141260,3553,449,1702,5261,3624
"2018",28372,58367,"117","26",28435,4674,9957,59734,1390,316,608,2197,1443
"2018",3273,8629,"119","26",9594,5399,1511,8958,32,82,23,118,379
"2018",80025,158976,"121","26",73962,8343,28384,139770,23717,1312,1857,9655,5912
"2018",21073,44344,"123","26",25361,6354,8425,44687,657,417,1551,2792,1278
"2018",671024,1156241,"125","26",537448,36188,106773,941026,171098,3302,100446,50057,32235
"2018",11559,24331,"127","26",16136,5979,4440,24991,287,288,448,3913,851
"2018",8395,19467,"129","26",16165,6869,3455,20208,77,226,174,443,675
"2018",2226,5612,"131","26",5679,2803,901,5732,33,52,32,87,160
"2018",9671,21485,"133","26",13720,4620,4488,22347,256,195,95,418,668
"2018",3230,7667,"135","26",9173,5349,1422,8018,53,52,26,126,391
"2018",11564,22518,"137","26",14861,4975,3603,23330,133,104,128,412,649
"2018",153122,260291,"139","26",107632,6409,23226,253873,4237,868,17372,27450,5944
"2018",5119,11843,"141","26",10463,4655,1847,12353,71,42,110,168,455
"2018",8565,22307,"143","26",24524,13625,4271,23074,36,219,103,424,970
"2018",89316,177129,"145","26",87377,8729,32975,144402,35973,577,5684,16151,6705
"2018",19150,38300,"151","26",23014,5835,6382,40015,242,136,424,1519,1348
"2018",3129,7493,"153","26",6379,3028,1624,6996,41,557,36,81,322
"2018",33497,63522,"155","26",30242,2501,7687,66193,396,174,373,1995,1673
"2018",78473,148151,"147","26",72016,7211,21003,149216,3393,275,2057,5281,5277
"2018",29551,55727,"149","26",27872,3850,9347,55466,1338,213,1951,4710,1530
"2018",24400,49507,"157","26",24451,2692,8015,51297,629,166,295,1779,1570
"2018",36416,69415,"159","26",37122,8109,11499,64678,2496,762,3977,8586,2247
"2018",196929,341894,"161","26",150400,10190,49170,269777,43099,1202,35989,16999,9320
"2018",817808,1610937,"163","26",814962,138375,401149,937396,685098,5566,91404,103202,83328
"2018",14950,30412,"165","26",16892,3839,5325,31773,237,151,242,631,905
"2018",6599,14849,"001","27",16599,8886,2021,15011,89,345,106,214,392
"2018",197341,321218,"003","27",131151,4303,20963,292678,20497,2289,20625,15330,7376
"2018",17012,30802,"005","27",19549,6062,4090,29630,186,2510,307,674,613
"2018",22868,41827,"007","27",21404,4133,8054,33707,524,9547,450,1064,1768
"2018",21594,35925,"009","27",16893,676,4927,36689,1322,32,659,903,872
"2018",2454,4538,"011","27",3165,891,557,4969,2,3,3,80,56
"2018",39107,61221,"013","27",28018,2235,11382,60419,2299,226,1793,2305,1562
"2018",13926,23039,"015","27",11712,981,1878,24139,186,61,633,1076,274
"2018",17373,32693,"017","27",15989,2571,4118,31723,629,1940,219,625,733
"2018",57474,92512,"019","27",37583,1731,3941,92839,1719,205,3378,4156,1216
"2018",12989,26783,"021","27",25707,12700,4154,24519,125,3364,245,621,706
"2018",6298,10600,"023","27",5692,594,1170,10915,82,222,685,825,171
"2018",29993,50731,"025","27",21792,1690,2979,52149,699,254,721,1146,1231
"2018",35067,56833,"027","27",25979,2197,6828,57015,1949,1024,1017,2796,923
"2018",4116,7987,"029","27",4782,1324,1461,7576,34,748,56,181,326
"2018",2688,4968,"031","27",6022,3323,683,4614,24,463,100,120,74
"2018",5624,10113,"033","27",5435,585,1386,10209,85,37,874,844,229
"2018",31246,58657,"035","27",41606,14922,6622,61333,479,610,342,923,880
"2018",241542,384598,"037","27",165119,4975,26494,345402,24762,1294,32186,29186,8665
"2018",11605,18855,"039","27",8205,494,1127,19671,49,90,484,1031,296
"2018",19819,33889,"041","27",20942,4547,3041,36070,177,114,325,594,600
"2018",7316,12491,"043","27",7055,940,1569,13539,25,32,98,928,234
"2018",10958,18729,"045","27",9932,1337,2245,20442,102,9,159,322,292
"2018",15882,27667,"047","27",14310,1340,3667,28440,408,128,1091,2938,692
"2018",24922,42263,"049","27",20547,1234,4483,43562,519,472,689,1543,918
"2018",3039,5349,"051","27",3309,709,610,5764,10,24,25,134,123
"2018",717635,1130939,"053","27",529475,25999,133772,897497,161230,8819,123357,85264,29922
"2018",10367,17044,"055","27",8728,547,1404,18120,185,42,171,202,203
"2018",9950,19187,"057","27",14800,6095,2256,19560,154,456,256,429,350
"2018",20854,35829,"059","27",15809,1107,2745,37154,190,160,698,751,960
"2018",21303,41580,"061","27",27571,8225,5856,41967,228,1663,275,638,1111
"2018",5490,9040,"063","27",5038,650,768,9499,13,10,431,348,170
"2018",8113,14818,"065","27",7913,1464,1690,15412,56,136,108,248,371
"2018",22462,38573,"067","27",19812,3113,4413,37786,2056,178,1940,5077,683
"2018",2306,3885,"069","27",2613,722,443,4237,38,16,21,91,59
"2018",6158,11704,"071","27",7921,2355,2029,11820,61,456,67,41,421
"2018",3460,6132,"073","27",3679,576,566,6538,57,14,113,149,79
"2018",5099,9711,"075","27",7801,2618,881,10213,78,61,87,162,225
"2018",2129,3502,"077","27",3766,2181,347,3546,1,11,32,64,66
"2018",15382,25677,"079","27",12643,1769,2431,26897,235,54,475,1643,542
"2018",2918,5022,"081","27",3128,658,573,5579,15,58,23,109,71
"2018",14247,23255,"083","27",11251,1201,3348,22470,899,99,1908,1721,487
"2018",2357,4944,"087","27",2791,853,1122,2599,28,2223,51,229,180
"2018",4937,8503,"089","27",4815,851,702,9121,36,28,76,415,132
"2018",10402,17976,"091","27",9955,1302,2614,19208,64,25,342,851,365
"2018",19608,32848,"085","27",15825,941,3138,34005,200,68,1079,2163,513
"2018",11880,21085,"093","27",10807,1616,1721,22470,128,34,191,883,317
"2018",12860,23420,"095","27",12874,2738,3042,23278,109,1293,304,604,772
"2018",17167,29992,"097","27",16109,2621,3561,31874,176,73,374,547,735
"2018",20043,35737,"099","27",17070,1568,4987,34984,1425,67,2248,4471,896
"2018",4367,7601,"101","27",4621,919,607,8066,49,19,137,320,115
"2018",19789,30994,"103","27",13433,695,3003,31260,1064,10,813,1503,704
"2018",11200,19443,"105","27",8650,753,3061,17274,1020,131,3025,5931,568
"2018",3225,5929,"107","27",3442,666,661,6112,35,166,115,329,104
"2018",84505,138986,"109","27",64142,3372,13490,128902,9064,477,10553,7402,3144
"2018",29177,52717,"111","27",36063,11837,5250,55217,802,296,815,1945,984
"2018",7895,12867,"113","27",6500,530,1370,13275,174,247,178,507,237
"2018",13365,27132,"115","27",17486,6796,3433,26637,660,717,317,836,692
"2018",4513,8175,"117","27",4484,477,1020,8512,129,155,248,604,129
"2018",16421,28612,"119","27",14903,2387,3841,29058,618,448,759,2016,560
"2018",5793,9926,"121","27",6595,1623,784,10624,41,23,138,149,157
"2018",295458,492112,"123","27",219390,10321,77330,361501,63724,3723,89376,40569,14429
"2018",2068,3599,"125","27",1924,233,389,3799,12,53,33,149,68
"2018",7680,13841,"127","27",7314,1074,1709,13538,119,751,705,510,190
"2018",7546,13256,"129","27",7364,1184,1493,13254,70,195,991,1228,219
"2018",35457,60765,"131","27",24864,1819,6169,57204,3523,248,3568,5222,1329
"2018",4882,8456,"133","27",4270,292,894,9054,107,68,140,282,94
"2018",8462,14169,"135","27",7548,1553,1481,14347,134,257,469,192,223
"2018",81345,131400,"139","27",50538,2028,8218,120909,5840,1082,12097,7275,2704
"2018",52074,85882,"141","27",33542,1805,6450,86420,2053,591,2171,2369,1640
"2018",8180,13629,"143","27",6598,560,1051,14301,127,49,312,1326,231
"2018",103122,184514,"137","27",104327,18683,28922,184602,2984,3705,2902,3284,5059
"2018",89838,143518,"145","27",64101,5210,19532,139218,9087,434,5392,5168,4164
"2018",19706,33273,"147","27",15545,1047,3646,33297,1112,116,1747,2806,803
"2018",5376,8884,"149","27",4204,575,1486,9039,133,123,330,554,122
"2018",4939,8488,"151","27",4846,619,1223,8935,230,2,208,453,140
"2018",11473,22137,"153","27",13152,3311,3214,23131,150,113,588,1399,346
"2018",1699,2979,"155","27",2058,474,356,3078,22,149,19,91,49
"2018",11679,19887,"157","27",10189,1348,1267,20687,124,55,334,613,377
"2018",6349,12344,"159","27",7067,1390,2023,13063,147,108,126,257,315
"2018",9626,17215,"161","27",7949,522,1627,17540,382,176,346,1109,346
"2018",139893,233826,"163","27",97374,4190,11666,217742,11056,1025,15796,10248,4288
"2018",5743,9683,"165","27",5042,724,1376,9387,102,77,1319,2693,152
"2018",3272,5745,"167","27",3109,283,576,5965,48,134,6,52,46
"2018",29733,47427,"169","27",21153,1638,6818,47580,681,173,1619,1459,1121
"2018",73782,121444,"171","27",51234,3988,5850,125561,1857,449,2636,3807,2365
"2018",5065,8887,"173","27",4761,596,1297,9097,62,350,154,448,152
"2018",11585,28963,"001","28",14650,3309,9930,12782,17855,75,408,1776,1161
"2018",16277,34406,"003","28",17213,2711,6231,31589,4332,33,429,1181,1428
"2018",4797,11369,"005","28",6733,1730,2999,7156,5239,3,38,0,395
"2018",7412,16993,"007","28",9200,2071,4218,10026,7921,30,349,386,778
"2018",3190,7773,"009","28",4238,1205,1910,5058,2956,0,104,213,273
"2018",12061,29775,"011","28",14362,2203,10723,10803,20941,41,576,701,1267
"2018",5781,13358,"013","28",6970,1173,3577,9542,3962,0,803,858,416
"2018",3843,9504,"015","28",5154,1496,1477,6523,3503,6,0,29,377
"2018",7140,15789,"017","28",7604,1178,3576,9063,7505,21,267,815,411
"2018",3398,7649,"019","28",4200,1036,1888,5631,2596,23,36,33,301
"2018",3008,8417,"021","28",4277,1268,3698,1066,7972,13,59,13,470
"2018",6901,14711,"023","28",7987,1729,3039,10113,5696,10,44,66,564
"2018",8511,18225,"025","28",9261,1506,4548,7845,11807,59,26,137,965
"2018",10227,21388,"027","28",10733,1989,7896,5048,18436,23,127,56,1834
"2018",11773,26423,"029","28",12224,2601,6662,13047,14895,9,497,910,1250
"2018",8089,17487,"031","28",8668,1874,4579,11656,7215,0,45,92,800
"2018",92974,163434,"033","28",66159,4081,15832,119830,46053,302,5811,8599,5419
"2018",35925,69271,"035","28",32955,4922,17973,44901,27900,132,887,2246,3634
"2018",2913,7165,"037","28",4226,1222,1264,4926,2793,0,5,51,186
"2018",9109,21525,"039","28",9494,2132,3397,21185,1908,227,247,652,843
"2018",4297,12890,"041","28",5216,1044,1475,10054,3496,53,4,162,394
"2018",8958,19524,"043","28",10240,2016,5090,11736,9238,135,39,140,617
"2018",20719,43325,"045","28",24818,5299,8316,40709,3776,272,717,1792,1690
"2018",93114,186419,"047","28",92032,13169,39694,138089,49879,1122,7875,11032,8925
"2018",116675,221418,"049","28",104261,15556,51764,62129,174698,264,3185,3741,11027
"2018",5902,16597,"051","28",8542,2273,7565,2854,15140,9,54,46,1125
"2018",3429,7845,"053","28",3833,662,3215,1848,6489,14,188,267,632
"2018",415,1224,"055","28",579,95,439,521,799,0,8,16,57
"2018",9923,21644,"057","28",10289,1583,3428,21346,1681,75,234,360,414
"2018",66876,132052,"059","28",62031,10602,22536,101325,30698,514,6272,8917,5471
"2018",6779,15301,"061","28",8346,1656,3810,7408,8997,1,57,64,404
"2018",2017,6679,"063","28",3744,1214,3418,979,6310,11,40,28,152
"2018",4659,10718,"065","28",5952,1113,3059,4360,7036,0,31,34,459
"2018",29765,62280,"067","28",28982,4208,14321,47003,19989,159,555,2993,1910
"2018",3759,9504,"069","28",4793,1083,2760,3571,6156,370,0,132,260
"2018",26241,49996,"071","28",25266,5949,11490,38345,12726,82,1684,1411,1785
"2018",30658,56434,"073","28",24580,2367,10049,46763,12240,80,1120,1601,2964
"2018",33351,70772,"075","28",35227,5570,16161,42033,33636,160,986,1755,2239
