"coc.number.new","year","beds_current","beds_new","beds_dev","beds_facility","beds_other","beds_voucher","beds_es","beds_th","beds_rrh","beds_sh","beds_psh","beds_total","d.sample.bos.statewide","d.sample.esg.2013.2019","d.sample.coc.2013.2019","d.sample.suburban","d.sample.rural","d.sample.urban","d.sample.majorcity","d.sample.merged"
"il-516",2016,0,0,0,0,0,0,79,166,0,0,150,395,0,0,1,0,0,1,0,0
"il-516",2017,0,0,0,0,0,0,92,47,7,0,129,299,0,0,1,0,0,1,0,0
"il-516",2018,0,0,0,0,0,0,100,62,23,0,125,310,0,0,1,0,0,1,0,0
"il-516",2019,0,0,0,0,0,0,104,48,27,0,79,323,0,0,1,0,0,1,0,0
"il-517",2013,0,0,0,0,0,0,316,133,3,0,109,561,0,1,1,1,0,0,0,0
"il-517",2014,0,0,0,0,0,0,316,109,24,0,115,564,0,1,1,1,0,0,0,0
"il-517",2015,0,0,0,0,0,0,316,88,29,0,121,554,0,1,1,1,0,0,0,0
"il-517",2016,0,0,0,0,0,0,307,80,11,0,115,537,0,1,1,1,0,0,0,0
"il-517",2017,0,0,0,0,0,0,333,73,28,0,78,559,0,1,1,1,0,0,0,0
"il-517",2018,0,0,0,0,0,0,338,73,49,0,83,567,0,1,1,1,0,0,0,0
"il-517",2019,0,0,0,0,0,0,338,18,20,0,155,531,0,1,1,1,0,0,0,0
"il-518",2013,0,0,0,0,0,0,118,164,0,0,32,314,0,0,1,0,1,0,0,0
"il-518",2014,0,0,0,0,0,0,95,164,0,0,32,291,0,0,1,0,1,0,0,0
"il-518",2015,0,0,0,0,0,0,220,179,0,0,51,450,0,0,1,0,1,0,0,0
"il-518",2016,0,0,0,0,0,0,190,190,0,0,51,431,0,0,1,0,1,0,0,0
"il-518",2017,0,0,0,0,0,0,172,162,0,0,29,363,0,0,1,0,1,0,0,0
"il-518",2018,0,0,0,0,0,0,185,91,14,0,32,322,0,0,1,0,1,0,0,0
"il-518",2019,0,0,0,0,0,0,179,85,13,0,44,333,0,0,1,0,1,0,0,0
"il-519",2013,0,0,0,0,0,0,74,140,1,0,62,277,0,0,1,0,1,0,0,0
"il-519",2014,0,0,0,0,0,0,92,161,0,0,69,322,0,0,1,0,1,0,0,0
"il-519",2015,0,0,0,0,0,0,81,125,0,0,107,313,0,0,1,0,1,0,0,0
"il-519",2016,0,0,0,0,0,0,81,94,0,0,107,282,0,0,1,0,1,0,0,0
"il-519",2017,0,0,0,0,0,0,54,65,0,0,108,227,0,0,1,0,1,0,0,0
"il-519",2018,0,0,0,0,0,0,42,20,35,0,101,198,0,0,1,0,1,0,0,0
"il-519",2019,0,0,0,0,0,0,76,22,0,0,101,199,0,0,1,0,1,0,0,0
"il-520",2013,0,0,0,0,0,0,287,136,0,0,198,621,0,0,1,0,1,0,0,0
"il-520",2014,0,0,0,0,0,0,267,143,0,0,209,619,0,0,1,0,1,0,0,0
"il-520",2015,0,0,0,0,0,0,280,161,0,0,216,657,0,0,1,0,1,0,0,0
"il-520",2016,0,0,0,0,0,0,273,174,0,0,168,615,0,0,1,0,1,0,0,0
"il-520",2017,0,0,0,0,0,0,177,191,0,0,81,578,0,0,1,0,1,0,0,0
"il-520",2018,0,0,0,0,0,0,238,113,0,0,161,512,0,0,1,0,1,0,0,0
"il-520",2019,0,0,0,0,0,0,267,98,7,0,122,494,0,0,1,0,1,0,0,0
"in-502m",2013,0,0,0,0,0,0,3140,2364,557,0,1627,7688,1,1,1,0,2,0,0,2
"in-502m",2014,0,0,0,0,0,0,2909,2102,873,0,1785,7669,1,1,1,0,2,0,0,2
"in-502m",2015,0,0,0,0,0,0,2807,1942,953,25,2059,7820,1,1,1,0,2,0,0,2
"in-502m",2016,0,0,0,0,0,0,3017,1776,464,25,2423,7725,1,1,1,0,2,0,0,2
"in-502m",2017,0,0,0,0,0,0,2954,1413,635,25,2391,7459,1,1,1,0,1,0,0,1
"in-502m",2018,0,0,0,0,0,0,2807,1188,725,25,2446,7240,1,1,1,0,1,0,0,1
"in-502m",2019,0,0,0,0,0,0,3310,1141,690,25,2598,7805,1,1,1,0,1,0,0,1
"in-503",2013,0,0,0,0,0,0,849,823,0,25,1177,2874,0,1,1,0,0,0,1,0
"in-503",2014,0,0,0,0,0,0,887,919,103,25,1162,3142,0,1,1,0,0,0,1,0
"in-503",2015,0,0,0,0,0,0,908,804,295,25,1112,3242,0,1,1,0,0,0,1,0
"in-503",2016,0,0,0,0,0,0,901,735,117,25,1208,3084,0,1,1,0,0,0,1,0
"in-503",2017,0,0,0,0,0,0,1034,691,294,25,1276,3357,0,1,1,0,0,0,1,0
"in-503",2018,0,0,0,0,0,0,1016,457,178,75,1185,2958,0,1,1,0,0,0,1,0
"in-503",2019,0,0,0,0,0,0,945,468,430,27,1159,3162,0,1,1,0,0,0,1,0
"ks-502",2013,0,0,0,0,0,0,394,203,0,20,424,1041,0,1,1,0,0,1,0,0
"ks-502",2014,0,0,0,0,0,0,394,199,11,20,418,1042,0,1,1,0,0,1,0,0
"ks-502",2015,0,0,0,0,0,0,366,128,2,20,551,1067,0,1,1,0,0,1,0,0
"ks-502",2016,0,0,0,0,0,0,335,218,47,20,546,1166,0,1,1,0,0,1,0,0
"ks-502",2017,0,0,0,0,0,0,427,134,74,20,602,1257,0,1,1,0,0,1,0,0
"ks-502",2018,0,0,0,0,0,0,368,144,215,20,575,1322,0,1,1,0,0,1,0,0
"ks-502",2019,0,0,0,0,0,0,320,300,176,0,583,1379,0,1,1,0,0,1,0,0
"ks-503",2013,0,0,0,0,0,0,343,73,0,0,370,786,0,1,1,0,0,1,0,0
"ks-503",2014,0,0,0,0,0,0,310,84,0,0,486,880,0,1,1,0,0,1,0,0
"ks-503",2015,0,0,0,0,0,0,330,78,0,0,400,808,0,1,1,0,0,1,0,0
"ks-503",2016,0,0,0,0,0,0,330,100,0,0,420,850,0,1,1,0,0,1,0,0
"ks-503",2017,0,0,0,0,0,0,277,62,0,0,380,719,0,1,1,0,0,1,0,0
"ks-503",2018,0,0,0,0,0,0,289,95,2,0,391,777,0,1,1,0,0,1,0,0
"ks-503",2019,0,0,0,0,0,0,305,68,0,0,425,798,0,1,1,0,0,1,0,0
"ks-505",2013,0,0,0,0,0,0,111,119,0,0,35,265,0,1,1,1,0,0,0,0
"ks-505",2014,0,0,0,0,0,0,100,131,0,0,35,266,0,1,1,1,0,0,0,0
"ks-505",2015,0,0,0,0,0,0,118,71,34,0,26,261,0,1,1,1,0,0,0,0
"ks-505",2016,0,0,0,0,0,0,118,58,89,0,26,303,0,1,1,1,0,0,0,0
"ks-505",2017,0,0,0,0,0,0,120,41,185,0,24,370,0,1,1,1,0,0,0,0
"ks-505",2018,0,0,0,0,0,0,118,41,57,0,25,241,0,1,1,1,0,0,0,0
"ks-505",2019,0,0,0,0,0,0,110,25,85,0,25,245,0,1,1,1,0,0,0,0
"ks-507",2013,0,0,0,0,0,0,900,693,0,0,262,1855,1,0,1,0,1,0,0,0
"ks-507",2014,0,0,0,0,0,0,1004,701,213,0,339,2257,1,0,1,0,1,0,0,0
"ks-507",2015,0,0,0,0,0,0,979,657,127,0,287,2050,1,0,1,0,1,0,0,0
"ks-507",2016,0,0,0,0,0,0,596,461,0,0,149,1206,1,0,1,0,1,0,0,0
"ks-507",2017,0,0,0,0,0,0,872,392,304,0,356,1924,1,0,1,0,1,0,0,0
"ks-507",2018,0,0,0,0,0,0,880,495,364,0,357,2096,1,0,1,0,1,0,0,0
"ks-507",2019,0,0,0,0,0,0,950,483,354,0,340,2127,1,0,1,0,1,0,0,0
"ky-500",2013,0,0,0,0,0,0,1430,677,69,0,1012,3188,1,0,1,0,1,0,0,0
"ky-500",2014,0,0,0,0,0,0,1132,570,78,0,1013,2793,1,0,1,0,1,0,0,0
"ky-500",2015,0,0,0,0,0,0,1137,638,83,0,1062,2920,1,0,1,0,1,0,0,0
"ky-500",2016,0,0,0,0,0,0,1159,595,251,0,1188,3193,1,0,1,0,1,0,0,0
"ky-500",2017,0,0,0,0,0,0,1233,391,562,0,1127,3313,1,0,1,0,1,0,0,0
"ky-500",2018,0,0,0,0,0,0,1407,253,617,0,1240,3528,1,0,1,0,1,0,0,0
"ky-500",2019,0,0,0,0,0,0,1472,305,716,0,1158,3661,1,0,1,0,1,0,0,0
"ky-501",2013,0,0,0,0,0,0,692,708,69,10,1606,3085,0,1,1,0,0,0,1,0
"ky-501",2014,0,0,0,0,0,0,556,583,55,11,1577,2782,0,1,1,0,0,0,1,0
"ky-501",2015,0,0,0,0,0,0,549,513,62,0,1687,2909,0,1,1,0,0,0,1,0
"ky-501",2016,0,0,0,0,0,0,544,435,82,0,1832,2925,0,1,1,0,0,0,1,0
"ky-501",2017,0,0,0,0,0,0,511,406,123,0,1689,2992,0,1,1,0,0,0,1,0
"ky-501",2018,0,0,0,0,0,0,474,244,331,0,1612,2989,0,1,1,0,0,0,1,0
"ky-501",2019,0,0,0,0,0,0,494,279,310,0,1708,3017,0,1,1,0,0,0,1,0
"ky-502",2013,0,0,0,0,0,0,288,986,41,0,407,1722,0,1,1,0,0,1,0,0
"ky-502",2014,0,0,0,0,0,0,510,900,46,0,487,1943,0,1,1,0,0,1,0,0
"ky-502",2015,0,0,0,0,0,0,634,616,67,0,598,1915,0,1,1,0,0,1,0,0
"ky-502",2016,0,0,0,0,0,0,525,539,147,0,429,1964,0,1,1,0,0,1,0,0
"ky-502",2017,0,0,0,0,0,0,532,465,32,2,473,1674,0,1,1,0,0,1,0,0
"ky-502",2018,0,0,0,0,0,0,429,68,121,0,401,1123,0,1,1,0,0,1,0,0
"ky-502",2019,0,0,0,0,0,0,431,68,113,0,362,974,0,1,1,0,0,1,0,0
"la-500",2013,0,0,0,0,0,0,232,311,0,0,226,769,0,0,1,0,1,0,0,0
"la-500",2014,0,0,0,0,0,0,196,297,35,0,168,721,0,0,1,0,1,0,0,0
"la-500",2015,0,0,0,0,0,0,188,208,5,0,180,608,0,0,1,0,1,0,0,0
"la-500",2016,0,0,0,0,0,0,182,201,20,0,220,623,0,0,1,0,1,0,0,0
"la-500",2017,0,0,0,0,0,0,140,123,7,0,215,485,0,0,1,0,1,0,0,0
"la-500",2018,0,0,0,0,0,0,136,82,84,4,197,503,0,0,1,0,1,0,0,0
"la-500",2019,0,0,0,0,0,0,185,62,165,10,322,744,0,0,1,0,1,0,0,0
"la-502",2013,0,0,0,0,0,0,452,336,0,10,432,1230,0,1,1,0,0,1,0,0
"la-502",2014,0,0,0,0,0,0,452,374,0,10,480,1316,0,1,1,0,0,1,0,0
"la-502",2015,0,0,0,0,0,0,431,87,138,32,350,1038,0,1,1,0,0,1,0,0
"la-502",2016,0,0,0,0,0,0,388,105,261,35,374,1163,0,1,1,0,0,1,0,0
"la-502",2017,0,0,0,0,0,0,332,73,209,25,483,1122,0,1,1,0,0,1,0,0
"la-502",2018,0,0,0,0,0,0,320,61,172,25,541,1119,0,1,1,0,0,1,0,0
"la-502",2019,0,0,0,0,0,0,277,52,164,0,580,1073,0,1,1,0,0,1,0,0
"la-503",2013,0,0,0,0,0,0,660,729,0,10,2670,4069,0,1,1,0,0,0,1,0
"la-503",2014,0,0,0,0,0,0,606,684,193,15,2464,4089,0,1,1,0,0,0,1,0
"la-503",2015,0,0,0,0,0,0,569,619,310,10,2668,4374,0,1,1,0,0,0,1,0
"la-503",2016,0,0,0,0,0,0,557,585,361,15,2792,4486,0,1,1,0,0,0,1,0
"la-503",2017,0,0,0,0,0,0,643,390,665,20,3032,4763,0,1,1,0,0,0,1,0
"la-503",2018,0,0,0,0,0,0,474,270,702,35,3401,4895,0,1,1,0,0,0,1,0
"la-503",2019,0,0,0,0,0,0,756,252,634,45,3405,5092,0,1,1,0,0,0,1,0
"la-504m",2013,0,0,0,0,0,0,418,760,0,0,788,1966,1,1,0,3,0,0,0,3
"la-504m",2014,0,0,0,0,0,0,441,743,13,0,771,1968,1,1,0,3,0,0,0,3
"la-504m",2015,0,0,0,0,0,0,477,688,39,0,719,1923,1,1,0,3,0,0,0,3
"la-504m",2016,0,0,0,0,0,0,354,560,139,0,756,1809,1,1,0,3,0,0,0,3
"la-504m",2017,0,0,0,0,0,0,381,458,45,0,660,1544,1,1,0,2,0,0,0,2
"la-504m",2018,0,0,0,0,0,0,355,289,855,0,730,2229,1,1,0,1,0,0,0,1
"la-504m",2019,0,0,0,0,0,0,396,193,457,0,719,1765,1,1,0,1,0,0,0,1
"la-505",2013,0,0,0,0,0,0,107,120,47,12,97,383,0,0,1,0,1,0,0,0
"la-505",2014,0,0,0,0,0,0,117,169,134,8,98,526,0,0,1,0,1,0,0,0
"la-505",2015,0,0,0,0,0,0,74,216,91,0,120,501,0,0,1,0,1,0,0,0
"la-505",2016,0,0,0,0,0,0,106,173,117,0,116,512,0,0,1,0,1,0,0,0
"la-505",2017,0,0,0,0,0,0,101,148,131,0,100,480,0,0,1,0,1,0,0,0
"la-505",2018,0,0,0,0,0,0,110,162,112,0,94,478,0,0,1,0,1,0,0,0
"la-505",2019,0,0,0,0,0,0,95,116,121,0,79,411,0,0,1,0,1,0,0,0
"la-506",2013,0,0,0,0,0,0,108,200,0,0,320,628,0,0,1,1,0,0,0,0
"la-506",2014,0,0,0,0,0,0,112,203,0,0,335,650,0,0,1,1,0,0,0,0
"la-506",2015,0,0,0,0,0,0,95,167,28,0,361,651,0,0,1,1,0,0,0,0
"la-506",2016,0,0,0,0,0,0,121,172,134,0,372,799,0,0,1,1,0,0,0,0
"la-506",2017,0,0,0,0,0,0,72,124,79,0,388,663,0,0,1,1,0,0,0,0
"la-506",2018,0,0,0,0,0,0,49,126,221,0,372,768,0,0,1,1,0,0,0,0
"la-506",2019,0,0,0,0,0,0,34,139,169,0,374,716,0,0,1,1,0,0,0,0
"la-507",2013,0,0,0,0,0,0,76,74,0,0,199,349,0,0,1,0,1,0,0,0
"la-507",2014,0,0,0,0,0,0,52,95,0,0,280,427,0,0,1,0,1,0,0,0
"la-507",2015,0,0,0,0,0,0,97,70,5,0,236,408,0,0,1,0,1,0,0,0
"la-507",2016,0,0,0,0,0,0,49,72,0,0,360,481,0,0,1,0,1,0,0,0
"la-507",2017,0,0,0,0,0,0,65,69,18,0,229,381,0,0,1,0,1,0,0,0
"la-507",2018,0,0,0,0,0,0,64,85,30,0,271,450,0,0,1,0,1,0,0,0
"la-507",2019,0,0,0,0,0,0,48,48,32,0,189,317,0,0,1,0,1,0,0,0
"ma-500",2013,0,0,0,0,0,0,4403,1403,0,16,5814,11636,0,1,1,0,0,0,1,0
"ma-500",2014,0,0,0,0,0,0,4849,1313,51,27,6042,12373,0,1,1,0,0,0,1,0
"ma-500",2015,0,0,0,0,0,0,5181,1156,85,27,5093,12972,0,1,1,0,0,0,1,0
"ma-500",2016,0,0,0,0,0,0,5219,1035,138,27,5150,14404,0,1,1,0,0,0,1,0
"ma-500",2017,0,0,0,0,0,0,5198,648,934,59,4750,14773,0,1,1,0,0,0,1,0
"ma-500",2018,0,0,0,0,0,0,5365,563,1182,60,4860,14752,0,1,1,0,0,0,1,0
"ma-500",2019,0,0,0,0,0,0,5578,515,872,41,5487,16487,0,1,1,0,0,0,1,0
"ma-502",2013,0,0,0,0,0,0,408,107,0,0,253,768,0,1,1,1,0,0,0,0
"ma-502",2014,0,0,0,0,0,0,438,97,0,0,272,807,0,1,1,1,0,0,0,0
"ma-502",2015,0,0,0,0,0,0,438,97,0,0,277,812,0,1,1,1,0,0,0,0
"ma-502",2016,0,0,0,0,0,0,438,97,0,0,196,837,0,1,1,1,0,0,0,0
"ma-502",2017,0,0,0,0,0,0,438,101,280,0,270,1153,0,1,1,1,0,0,0,0
"ma-502",2018,0,0,0,0,0,0,957,69,245,0,268,1597,0,1,1,1,0,0,0,0
"ma-502",2019,0,0,0,0,0,0,957,24,0,0,270,1251,0,1,1,1,0,0,0,0
"ma-503",2013,0,0,0,0,0,0,239,89,22,0,271,621,0,0,1,1,0,0,0,0
"ma-503",2014,0,0,0,0,0,0,246,53,18,0,267,584,0,0,1,1,0,0,0,0
"ma-503",2015,0,0,0,0,0,0,250,57,71,0,238,641,0,0,1,1,0,0,0,0
"ma-503",2016,0,0,0,0,0,0,272,48,65,0,251,661,0,0,1,1,0,0,0,0
"ma-503",2017,0,0,0,0,0,0,258,43,65,0,290,688,0,0,1,1,0,0,0,0
"ma-503",2018,0,0,0,0,0,0,251,44,69,0,274,661,0,0,1,1,0,0,0,0
"ma-503",2019,0,0,0,0,0,0,258,49,54,0,255,649,0,0,1,1,0,0,0,0
"ma-504",2013,0,0,0,0,0,0,916,245,2944,7,724,4836,0,1,1,1,0,0,0,0
"ma-504",2014,0,0,0,0,0,0,1179,232,1024,7,833,3275,0,1,1,1,0,0,0,0
"ma-504",2015,0,0,0,0,0,0,1922,214,1954,7,782,4952,0,1,1,1,0,0,0,0
"ma-504",2016,0,0,0,0,0,0,2098,201,1035,0,806,4326,0,1,1,1,0,0,0,0
"ma-504",2017,0,0,0,0,0,0,2285,125,1295,7,951,4825,0,1,1,1,0,0,0,0
"ma-504",2018,0,0,0,0,0,0,2364,116,922,7,913,4484,0,1,1,1,0,0,0,0
"ma-504",2019,0,0,0,0,0,0,2362,130,1024,7,946,4625,0,1,1,1,0,0,0,0
"ma-505",2013,0,0,0,0,0,0,138,261,0,0,340,739,0,1,1,1,0,0,0,0
"ma-505",2014,0,0,0,0,0,0,130,249,0,0,281,660,0,1,1,1,0,0,0,0
"ma-505",2015,0,0,0,0,0,0,179,274,0,0,308,761,0,1,1,1,0,0,0,0
"ma-505",2016,0,0,0,0,0,0,211,253,22,0,294,780,0,1,1,1,0,0,0,0
"ma-505",2017,0,0,0,0,0,0,227,125,386,0,262,1000,0,1,1,1,0,0,0,0
"ma-505",2018,0,0,0,0,0,0,276,123,280,0,294,973,0,1,1,1,0,0,0,0
"ma-505",2019,0,0,0,0,0,0,296,113,285,0,313,1007,0,1,1,1,0,0,0,0
"ma-506",2013,0,0,0,0,0,0,910,619,0,13,944,2486,0,1,1,1,0,0,0,0
"ma-506",2014,0,0,0,0,0,0,757,414,1102,13,1003,3289,0,1,1,1,0,0,0,0
"ma-506",2015,0,0,0,0,0,0,896,496,218,13,912,2535,0,1,1,1,0,0,0,0
"ma-506",2016,0,0,0,0,0,0,874,490,767,13,894,3078,0,1,1,1,0,0,0,0
"ma-506",2017,0,0,0,0,0,0,923,518,686,13,940,3127,0,1,1,1,0,0,0,0
"ma-506",2018,0,0,0,0,0,0,946,492,755,13,925,3173,0,1,1,1,0,0,0,0
"ma-506",2019,0,0,0,0,0,0,949,497,831,13,852,3147,0,1,1,1,0,0,0,0
"ma-507",2013,0,0,0,0,0,0,187,401,0,0,498,1086,0,0,1,1,0,0,0,0
"ma-507",2014,0,0,0,0,0,0,176,380,0,0,420,1052,0,0,1,1,0,0,0,0
"ma-507",2015,0,0,0,0,0,0,201,348,14,0,492,1114,0,0,1,1,0,0,0,0
"ma-507",2016,0,0,0,0,0,0,218,304,5,0,545,1167,0,0,1,1,0,0,0,0
"ma-507",2017,0,0,0,0,0,0,219,254,110,0,635,1313,0,0,1,1,0,0,0,0
"ma-507",2018,0,0,0,0,0,0,328,273,181,0,534,1427,0,0,1,1,0,0,0,0
"ma-507",2019,0,0,0,0,0,0,255,261,152,0,620,1335,0,0,1,1,0,0,0,0
"ma-508",2013,0,0,0,0,0,0,384,131,0,0,109,624,0,0,1,1,0,0,0,0
"ma-508",2014,0,0,0,0,0,0,409,132,52,0,54,647,0,0,1,1,0,0,0,0
"ma-508",2015,0,0,0,0,0,0,433,122,0,0,36,661,0,0,1,1,0,0,0,0
"ma-508",2016,0,0,0,0,0,0,428,111,0,0,36,666,0,0,1,1,0,0,0,0
"ma-508",2017,0,0,0,0,0,0,499,308,349,0,99,1350,0,0,1,1,0,0,0,0
"ma-508",2018,0,0,0,0,0,0,703,78,9,0,549,1339,0,0,1,1,0,0,0,0
"ma-508",2019,0,0,0,0,0,0,700,74,130,0,176,1092,0,0,1,1,0,0,0,0
"ma-509",2013,0,0,0,0,0,0,229,232,26,0,466,953,0,1,1,0,0,1,0,0
"ma-509",2014,0,0,0,0,0,0,281,210,21,0,483,995,0,1,1,0,0,1,0,0
"ma-509",2015,0,0,0,0,0,0,281,169,15,0,561,1026,0,1,1,0,0,1,0,0
"ma-509",2016,0,0,0,0,0,0,270,170,26,0,422,1053,0,1,1,0,0,1,0,0
"ma-509",2017,0,0,0,0,0,0,259,173,22,0,422,1028,0,1,1,0,0,1,0,0
"ma-509",2018,0,0,0,0,0,0,237,159,25,0,472,1016,0,1,1,0,0,1,0,0
"ma-509",2019,0,0,0,0,0,0,237,136,49,0,488,1050,0,1,1,0,0,1,0,0
"ma-510",2013,0,0,0,0,0,0,422,120,0,11,425,978,0,0,1,1,0,0,0,0
"ma-510",2014,0,0,0,0,0,0,488,115,0,11,436,1050,0,0,1,1,0,0,0,0
"ma-510",2015,0,0,0,0,0,0,1399,120,0,6,482,2018,0,0,1,1,0,0,0,0
"ma-510",2016,0,0,0,0,0,0,1038,99,0,6,504,1685,0,0,1,1,0,0,0,0
"ma-510",2017,0,0,0,0,0,0,633,54,141,6,338,1404,0,0,1,1,0,0,0,0
"ma-510",2018,0,0,0,0,0,0,615,62,159,6,415,1650,0,0,1,1,0,0,0,0
"ma-510",2019,0,0,0,0,0,0,602,84,213,10,455,1543,0,0,1,1,0,0,0,0
"ma-511m",2013,0,0,0,0,0,0,687,115,0,0,492,1294,0,2,2,2,0,0,0,2
"ma-511m",2014,0,0,0,0,0,0,711,115,0,0,484,1310,0,2,2,2,0,0,0,2
"ma-511m",2015,0,0,0,0,0,0,919,59,56,0,720,1754,0,1,1,1,0,0,0,1
"ma-511m",2016,0,0,0,0,0,0,921,61,682,0,785,2449,0,1,1,1,0,0,0,1
"ma-511m",2017,0,0,0,0,0,0,956,15,727,0,924,2622,0,1,1,1,0,0,0,1
"ma-511m",2018,0,0,0,0,0,0,968,0,770,15,886,2639,0,1,1,1,0,0,0,1
"ma-511m",2019,0,0,0,0,0,0,965,0,823,15,978,2781,0,1,1,1,0,0,0,1
"ma-515",2013,0,0,0,0,0,0,141,115,0,0,154,410,0,1,1,1,0,0,0,0
"ma-515",2014,0,0,0,0,0,0,192,115,11,0,160,478,0,1,1,1,0,0,0,0
"ma-515",2015,0,0,0,0,0,0,316,94,0,0,165,575,0,1,1,1,0,0,0,0
"ma-515",2016,0,0,0,0,0,0,286,94,340,0,171,891,0,1,1,1,0,0,0,0
"ma-515",2017,0,0,0,0,0,0,270,24,300,0,165,759,0,1,1,1,0,0,0,0
"ma-515",2018,0,0,0,0,0,0,320,24,213,0,181,738,0,1,1,1,0,0,0,0
"ma-515",2019,0,0,0,0,0,0,257,24,11,0,385,677,0,1,1,1,0,0,0,0
"ma-516m",2013,0,0,0,0,0,0,979,426,0,0,805,2210,1,1,1,3,0,0,0,3
"ma-516m",2014,0,0,0,0,0,0,1150,550,0,12,997,2779,1,1,1,3,0,0,0,3
"ma-516m",2015,0,0,0,0,0,0,1269,342,0,0,837,2746,1,1,1,2,0,0,0,2
"ma-516m",2016,0,0,0,0,0,0,1354,337,105,0,1131,3100,1,1,1,2,0,0,0,2
"ma-516m",2017,0,0,0,0,0,0,1319,307,316,0,1146,3403,1,1,1,1,0,0,0,1
"ma-516m",2018,0,0,0,0,0,0,1218,303,340,10,1220,3363,1,1,1,1,0,0,0,1
"ma-516m",2019,0,0,0,0,0,0,1359,284,412,0,1146,3467,1,1,1,1,0,0,0,1
"ma-517",2013,0,0,0,0,0,0,115,41,0,0,136,292,0,0,1,1,0,0,0,0
"ma-517",2014,0,0,0,0,0,0,111,63,0,0,130,304,0,0,1,1,0,0,0,0
"ma-517",2015,0,0,0,0,0,0,107,72,0,0,95,314,0,0,1,1,0,0,0,0
"ma-517",2016,0,0,0,0,0,0,106,60,0,0,110,294,0,0,1,1,0,0,0,0
"ma-517",2017,0,0,0,0,0,0,78,47,9,0,126,293,0,0,1,1,0,0,0,0
"ma-517",2018,0,0,0,0,0,0,78,47,6,0,128,293,0,0,1,1,0,0,0,0
"ma-517",2019,0,0,0,0,0,0,78,41,11,0,138,297,0,0,1,1,0,0,0,0
"ma-519",2013,0,0,0,0,0,0,197,76,0,0,86,359,0,0,1,1,0,0,0,0
"ma-519",2014,0,0,0,0,0,0,170,76,0,0,86,332,0,0,1,1,0,0,0,0
"ma-519",2015,0,0,0,0,0,0,170,73,0,0,90,333,0,0,1,1,0,0,0,0
"ma-519",2016,0,0,0,0,0,0,170,73,0,0,90,333,0,0,1,1,0,0,0,0
"ma-519",2017,0,0,0,0,0,0,170,55,0,0,79,310,0,0,1,1,0,0,0,0
"ma-519",2018,0,0,0,0,0,0,170,50,0,0,79,307,0,0,1,1,0,0,0,0
"ma-519",2019,0,0,0,0,0,0,251,50,0,0,73,388,0,0,1,1,0,0,0,0
"md-500",2013,0,0,0,0,0,0,42,51,0,0,118,211,0,0,1,1,0,0,0,0
"md-500",2014,0,0,0,0,0,0,80,51,8,0,117,256,0,0,1,1,0,0,0,0
"md-500",2015,0,0,0,0,0,0,80,51,14,0,82,257,0,0,1,1,0,0,0,0
"md-500",2016,0,0,0,0,0,0,80,51,12,0,82,263,0,0,1,1,0,0,0,0
"md-500",2017,0,0,0,0,0,0,80,36,23,0,63,240,0,0,1,1,0,0,0,0
"md-500",2018,0,0,0,0,0,0,88,36,0,0,75,199,0,0,1,1,0,0,0,0
"md-500",2019,0,0,0,0,0,0,88,36,19,0,83,226,0,0,1,1,0,0,0,0
"md-501",2013,0,0,0,0,0,0,906,1511,50,40,3205,5712,0,1,1,0,0,0,1,0
"md-501",2014,0,0,0,0,0,0,834,1550,184,40,3152,5760,0,1,1,0,0,0,1,0
"md-501",2015,0,0,0,0,0,0,892,1573,241,40,3347,6136,0,1,1,0,0,0,1,0
"md-501",2016,0,0,0,0,0,0,1171,1560,521,20,4045,7317,0,1,1,0,0,0,1,0
"md-501",2017,0,0,0,0,0,0,1240,1169,474,20,4252,7155,0,1,1,0,0,0,1,0
"md-501",2018,0,0,0,0,0,0,1259,958,371,30,2779,6806,0,1,1,0,0,0,1,0
"md-501",2019,0,0,0,0,0,0,1174,950,456,30,2911,6930,0,1,1,0,0,0,1,0
"md-502",2013,0,0,0,0,0,0,69,93,0,0,128,290,0,0,1,1,0,0,0,0
"md-502",2014,0,0,0,0,0,0,65,89,0,0,118,272,0,0,1,1,0,0,0,0
"md-502",2015,0,0,0,0,0,0,80,69,0,0,130,279,0,0,1,1,0,0,0,0
"md-502",2016,0,0,0,0,0,0,94,81,0,0,154,329,0,0,1,1,0,0,0,0
"md-502",2017,0,0,0,0,0,0,83,60,0,0,139,282,0,0,1,1,0,0,0,0
"md-502",2018,0,0,0,0,0,0,81,80,35,0,159,355,0,0,1,1,0,0,0,0
"md-502",2019,0,0,0,0,0,0,69,100,35,0,153,357,0,0,1,1,0,0,0,0
"md-503",2013,0,0,0,0,0,0,147,98,0,0,195,440,0,1,1,1,0,0,0,0
"md-503",2014,0,0,0,0,0,0,147,96,29,0,202,474,0,1,1,1,0,0,0,0
"md-503",2015,0,0,0,0,0,0,147,90,13,0,208,458,0,1,1,1,0,0,0,0
"md-503",2016,0,0,0,0,0,0,142,92,55,0,202,491,0,1,1,1,0,0,0,0
"md-503",2017,0,0,0,0,0,0,148,25,87,0,324,584,0,1,1,1,0,0,0,0
"md-503",2018,0,0,0,0,0,0,132,19,64,0,267,550,0,1,1,1,0,0,0,0
"md-503",2019,0,0,0,0,0,0,138,15,105,0,227,555,0,1,1,1,0,0,0,0
"md-504",2013,0,0,0,0,0,0,80,48,0,0,64,192,0,0,1,1,0,0,0,0
"md-504",2014,0,0,0,0,0,0,74,40,0,0,65,197,0,0,1,1,0,0,0,0
